text,label
之前买过一台微鲸的电视画面音质真的都很不错但是这个和比确实差远了的音质真的没话说超薄环绕声＋重低音的电视并不是真的薄款后面突出一半来音质也很一般中间有些小插曲弄得有些不愉快希望质量过关,2
买的还带一年会员性价比真的无敌系统不是很稳定收到电视第二天就死机了必须拔电重启有的时候还会莫名其妙的卡在那里好长时间厚真厚特别厚,2
电池很不错非常清晰感觉有点厚,2
电器的价格变化太大不过太厚了送父母吧自己换投影仪去的,2
电视有点厚刚买来的时候再用悟空遥控玩死机了几次但是毕竟还算便宜不是再说了不是还半年换新的嘛总的来说个人感觉比上不足比下有余满足了,2
发货快送货上门当场拆箱验屏幕小米刚出了寸元最近降元但是要预约所以买了这款比小米寸款好的就是内存喇叭声更响送一年会员缺点如下电视机太厚不够薄系统不好用不够人性化爸妈嫌麻烦安装的直播软件设置开机重启不能自启,2
刚注册了会员到年月日效果很好色彩纯正图像清晰操作方便不足之处机身较厚声音偏小音效一般总体满意给四星半,2
还可以就是有点厚功能挺好缺点就是不能声控,2
金属边框背板是塑料的较厚价格还行吧网络还没到位就开机试了一下总体满意,2
小电视买给小孩看的刚开机蛮卡的等了一分多钟后来直接按的页面键进去的二是有广告最差劲的是广告的音量比我们正常看电视的音量高你必须先把音量按小等过了广告后再把音量调高第三蛮厚的挂墙不合适唯一选择的理由是买给孩子看的过度品别那个的内存啊因为只有的运行内存所以基本是摆设速度不如专门的电视盒子如果只是过渡期品的话不是很注重体验可以入手,2
新生品牌质量服务售后有待考验希望不要太差冲着价格来的才买客服服务太垃圾根本解决不了实质性的问题唯一缺点就是机身太厚了,2
音质很好就是有点厚如果能再薄一点那就完美了,2
硬件配置高盘安装软件简单喇叭音效好桌面菜单排列老少皆宜唯一不足就是电视有点厚,2
这个电视什么都好就是开机超级慢清晰度还可以此机整体较厚慎重购买,2
这个最重要的显示屏不很好是京东方的没仔细看大意了去年寸的还可以缺点图像不是很清晰音箱系统音质太差播放影片时不时有卡顿商家说的纤薄机身仅仅只是一条边框电视机根本不纤薄别的目前还行,2
正常使用就是厚度有点厚,2
之前买过一台微鲸的电视画面音质真的都很不错但是这个和比确实差远了的音质真的没话说超薄环绕声＋重低音的电视并不是真的薄款后面突出一半来音质也很一般中间有些小插曲弄得有些不愉快希望质量过关,2
微鲸电视性价比很高物美价廉但是的没有开关不太好支持微鲸,2
也就是音响好点其他完犊子外观难看送的会员跟没送一样照样花钱看不推荐买价格真的不便宜曲面根本看不出来很近才能看出来玩意,2
这个总开关在电视机的右下角不能用遥控器关这点不是很好语音点播功能试了下还不错挺精准看户外节目是感觉画质不是很清晰颜色有点艳其他暂时还没发现什么价格很便宜希望质量能有保证,2
别信参数根本不相符描述是硬屏结果打开电视设置显示为屏反映客服也没回复物流更差不到公里的配送距离三天送到物流车没标志送货员不着工装显示物流公司管理太差,2
画质还可以但是语音功能根本不能用忽悠人打微鲸客服派人过来也是回复出厂设置而已失灵时不灵我主要看语音控制才买的没想到只是个噱头而已很不满意给差评只是对语音来说其他的都满意没有坏点另外电视功耗高发热量很大不要相信视屏秀骗人的,2
期待已久的电视终于收到了快递挺准时的安装的时候遇见几个邻居问我买的我说三千元他们都表示太超值了效果不错具体见图屏幕色彩挺喜欢的新家还没有接宽带但还是着急测试电视用手机热点看了几个视频图片远程安装了当贝折腾到半夜比较满意由于没有买之前特别担心看篮球比赛时的拖影特意看了看了比赛拖影属于正常范围绝对比想象的好完全能接受视频由于心疼流量还未测试屏幕漏光正常再贵两千的电视也一样要漏光自带音响没听直接接上了自己的惠威反正以后会一直接惠威所以也就没必要听电视自带的了运行速度还行不算强劲但够用运行女儿的巴拉巴拉小魔仙游戏时有卡顿估计处理器的机子会秒开做工也还行金属背板塑料边框有物理开关键红外遥控也很好用相信蓝牙遥控会更好标配底座但我是挂装可惜了底座了挂装元带挂架个人觉得小贵总的来说没有大的惊喜但一个字绝对值唯一的希望就是用的住别像网上说的一年后电源板就烧,2
微鲸电视还是很不错的·后一天买的价格挺优惠一千七百一十六一年会员没有语音遥控器屏幕挺好的画面显示清晰色彩很舒服不过浓郁也不泛白会员内容挺丰富的想看的内容都有且都能正常播放比如吐槽大会中国新歌声都有不过也有不足比如处理器一般也一般有些电视画面会有拖影内存组合有点过时了可能是内存小的原因系统偶尔会有卡顿不过这个价格有这样的电视我挺满意的希望微鲸电视继续加油,2
电视轻薄安装很容易几寸看起来画面也不小遥控器逻辑清晰有实体电源键音响有杜比认证比较好老人使用有一点不方便这个电视没有分量输入接口对有一些中端机顶盒没有输出的支持不好只能看最模糊的输入开机输入源每次都要调网上查有办法解决但是对老人不需要互联网功能的用场不大设置会繁琐,2
看起来还不错接口少点没口,2
首先价格便宜几乎是商城能找到最便宜的互联网电视了而配置却不低送货快快递员帮着开箱检查没找到什么毛病屏幕色彩亮丽无坏点再说缺点有了电脑的性能就有了电脑的毛病开机慢秒左右有一次开机居然还死机了没有接口屏幕反光大些用料差些看那单薄的电源线和插头就知道了最大的糟点还是声音干巴刺耳就好象音箱只装了高音而没有中低音喇叭而且机器没有外接音箱口当然一分钱一分货也不好再多挑剔了,2
我是号零点开始前两百名抢购的其实号凌晨两点之后的两天价格也都是只是就没有专享大礼包了买之前也对比过小米康佳雷鸟暴风等等品牌最后从性价比上还是选择了微鲸物流预约第二天下午送货的简单验视后就签收了因为是新房子用的宽带还没接入所以只能做通电测试也暂时无法注册两年会员先说说优点外观还不错金属底座主流配置播放影片流畅快进不卡顿利用蓝牙智能遥控器语音操作识别率高快捷实用值得称赞微鲸里面有不少资源只是没注册会员暂不能观看以后再追评吧客服态度不错有问必答不足之处因为是国产硬屏色彩的艳丽度不如进口屏另外等外用接口数量偏少了些使用上稍显不便考虑到购买消费群的年龄段在促销活动时如果能赠送配套的游戏手柄那么竞争力无疑会更强总体好评值得推荐,2
用了很多年的乐视原计划是买乐视替换客厅电视结果最近乐视在风口浪尖上考虑到视频源还是个长期的服务必须找一个更安全的选择于是尝试了微总体还是不错的电影源基本都是免费电视剧略坑需要升级会员卡好在我也不常看电视剧接口只有个和对老设备兼容不算太好需要更新其他设备配合底座还是蛮稳的就是有点占地方本机带的喇叭比较一般不及原先的也不及老的乐视结果只能升级音响配合一下,2
这款电视没有同轴输出接口客服一直告诉我有搞得我用同轴线捣鼓了半天音响还是没声音最后只能找微鲸售后上门确认没有同轴输出接口只能用音频线输出电视还算流畅客服人员很有耐心其他功能再用看看有问题再追评,2
电视不错不过后悔了担心内存小将来会跟手机一样卡,2
电视挺好的暂时没什么问题反应有点慢内存加就完美了,2
给我妈买的颜色偏白吧分辨率一般觉得不是特细腻不过这个价格也就这样了上网也还行内存小了些不是很快总体肯定够用希望能多坚持几年吧,2
送货隔日到日日就顺了通电安装加钱一百人开机时间有点长视频切换转圆圈不要说是网络电信网系统还要加强运行内存不高哦够用声音还可以图像处理清楚,2
微鲸电视还是很不错的·后一天买的价格挺优惠一千七百一十六一年会员没有语音遥控器屏幕挺好的画面显示清晰色彩很舒服不过浓郁也不泛白会员内容挺丰富的想看的内容都有且都能正常播放比如吐槽大会中国新歌声都有不过也有不足比如处理器一般也一般有些电视画面会有拖影内存组合有点过时了可能是内存小的原因系统偶尔会有卡顿不过这个价格有这样的电视我挺满意的希望微鲸电视继续加油,2
到手小时使用了几个小时蓝牙遥控器配对出点问题最终恢复出厂设置才好优点目前没发现或许电路设计会比其他品牌好一点说点缺点吧屏幕边框贴合度极差色彩不讨喜色温调整冷不冷暖不暖作为数码骨灰级的我来说颜色这块较差音响效果不理想和完全不搭界我是直接外接了音响遥控器因为是蓝牙的所以遥控关机后必须按电视机背后的五键才能启动电视这个设计有点逆天没看出什么效果动态背光很鸡肋目前个人使用已经关闭并且降低背光到开启动态背光的话画面忽明忽暗细心的用户会比较反感普通用户可能发现不了整体画面效果比较失望中肯评价完毕,2
画质还算可以用电视盒看电视的话画面会出现拖影现象各位注意了,2
就说一个点严重欺骗消费者根本不支持只是能播放有效果的视频罢了没卵用我是买来专门接的结果得了白买其他都还行性价比是可以,2
前一天下订单第二天就收到了配送速度很快送到后迫不及待的开箱试机配置简单快捷谈谈这一个星期的体验优点画面清晰特别是高清的看起来很舒服送了一年的会员里面很多电影和电视剧缺点看体育动态画面有拖影还有声音音质真的非常一般没有我去年买的那台好当然这个价格做到这样子已经很不错了总体性价比挺高的,2
微鲸电视还是很不错的·后一天买的价格挺优惠一千七百一十六一年会员没有语音遥控器屏幕挺好的画面显示清晰色彩很舒服不过浓郁也不泛白会员内容挺丰富的想看的内容都有且都能正常播放比如吐槽大会中国新歌声都有不过也有不足比如处理器一般也一般有些电视画面会有拖影内存组合有点过时了可能是内存小的原因系统偶尔会有卡顿不过这个价格有这样的电视我挺满意的希望微鲸电视继续加油,2
系统整体速度不错操作也比较简便动态画面非常一般拖影明显但勉强可以接受不能接受的是马赛克现象实在太厉害了非常影响观感,2
新款大小刚好合适没广告大爱第二台了性价比很高就是音效弱了些没有运动补偿强大配年会员开机就能马上看语音功能识别清晰期待大礼包上墙不说了一部手机钱能买到这个很满意希望售后和配置一样强大,2
暂时看还可以虽然有点拖影但还好吧希望质量能很好谢谢京东,2
这个价钱还算可以能看动态表现一般看球拖影还是有的这个价位在这儿了反正跟半年前入的某信表现差不多无广告自带反应也比较迅捷遥控板很好用希望用的时间能长久一点,2
整体感觉还是不错的画质也很好不足有两点第一内置视频和外接机顶盒切换声音不够智能一个大一个小第二点安装上第一天看高清卫视时有明显的拖影情况但是后来这几天没有再出现过说好不是好评点出问题才是对商家负责整体可以给分,2
秒杀的还不错就是开机有点慢画面质量一般不错还是超值了,2
熬夜抢的自己装了底座应该没什么问题清晰度一般,2
尺寸够大性价比也高画质清晰唯一美中不足的是喇叭不尽人意不像去年买的的好不过这个价钱能买到这样的机子已经很超值了去年的用的很称心遥控器灵敏简单操作而且电视片源很多而且这次的可能是内存大了明显电视反应要比的快有人说背光不均匀开机那个蓝色确实有这种情况但是完全不影响电视画面的,2
从下单到到货速度真是没活说了摆在客厅大小也很合适清晰度还将就吧毕竟价格摆在那里算是性价比很高了总的来说很满意,2
第一次因小孩弄破了屏幕没用一年咨询客服屏得两千比我电视还贵最后九折换新又掏了经历了九九八十一难终于换成功了退了元这还很满意唯一不满意只能换寸等于我买了你家一个寸比家家寸都一样价其实售后我也不是很满意都经历了半个多月了希望你们能调整售后和维修活动别只限制只能买同款要不然就是换屏两种方案我都不是很满意质量画面清晰度其实我说还可以吧比起大牌还是差点为什么这么说呢因为我在家米外看还真有点模糊没有近视有点暗还有你们跟微鲸公司还是两个不同公司并不是微鲸公司的应该属于授权因为我打客服售后他们亲口说的物流也很差那天来了也是匆匆忙忙就走了只是让我赶快检查屏幕其它都是我自己安装比起第一次的物流真的很差,2
电视比预计的要早一天送到显示的效果不是很好应用不多刚开始用目前还比较流畅这个价位能买到这样的电视也算是不错了,2
电视不清晰不是的售后服务也不好特别伤眼睛看这看这会卡会有雪画点人像也不清晰售后也不给换也不解决问题哎还是去实体店买有保障啊,2
电视机不咋地画质音色都不好服务态度也很差电视买了能有天了到现在发票还没给我开出来说是财务统一开发票一问就是正在沟通中请耐心等待不知道要我等到什么时候需要买电视机的朋友不要轻易相信这家店购买别的牌子好了有种被欺骗的感觉,2
电视屏幕一般稍微斜着看就看不清楚了反光太厉害会员也没有什么用啥都看不了要看影片还需要购买高级会员赠送的会员一点用都没有价格就更不用说了短短几天降了几乎元不建议大家在这里购买价格浮动太大消费者完全没有保障电视质量也不好而且现在很多智能电视都自带有线电视的或者频道这个微鲸只有自己的频道上面内容少的可怜几乎没得看还有就是这个电视的价格大家一定要看清楚了浮动的这么厉害也不知道品质能不能得到保障还是建议买大品牌不要买这种小品牌了再加上这家店是代销店价格补差都补不了的大家记得看好官方店再购买赠送的遥控器和挂架也是要催了才给发的不去催它就不给登记不登记就不会发的申请售后说重新拍也被拒绝了这次就算倒霉了两台电视损失了元以后再也不会买微鲸的东西了微信朋友圈上也跟大家讲讲这个品牌的事迹和极差的市场运作体验极差以后再也不会买微鲸的东西了服务不好,2
电视虽然是抢到的但是看着屏幕不行太花了清晰度不行价格也低凑合看吧,2
电视小了点电视清晰度还可以呀只要在米到米之间观看即可远了显得小近了分辨率不够很粗糙,2
感觉还可以晚上七点有新闻联播其他直播看不了客服说要下载小鹰直播软件画质不是很清晰不知道是不是网络问题我的是一百兆长城宽带,2
给我妈买的颜色偏白吧分辨率一般觉得不是特细腻不过这个价格也就这样了上网也还行内存小了些不是很快总体肯定够用希望能多坚持几年吧,2
还不错对比小米电视菜单的反应速度和应用安装运行都算优秀不过当晚装了一大堆应用后假死过一次机按键无反应卡了一会儿才恢复另外投屏声音和链接速度不错可能只有吧靠近了看效果就一般般了,2
画质非常差开机动画都能看到颗粒打开菜单的响应速度也挺慢的像个用了几年的老爷机看不出智能电视应该有的样子安装个别平台无法播放视频售后也说不出所以然就发了几句我们解码功能强大广告词不解决问题太麻烦了我就不退了但是以后看到这个牌子都会绕道也会告诫身边人不要碰这个牌子客服像个冷冰冰的机器对退货流程不熟悉叫我打客服电话问我打电话那边让我到天猫客服问被踢皮球说不清楚元体验费和退货费的区别说不清楚退货是上门收件还是自己寄件,2
就价格便宜吧分辨率低一分价钱一分货,2
巨坑上个月买的现在跌到还有满减元坑电视机质量也不好画面不清晰本来想退货告知已经超天真是后悔死了,2
开机就看得出来色彩不均匀开机反应速度确实比较慢和我家另外一台寸的乐视比清晰度确实太差了的还不如乐视的片源画质好电视做工也非常的差面板四周的这一圈不知道是塑料还是什么材质的东西离液晶面板空隙不均匀显得档次非常的低售后退货也很麻烦如果要退货需要先预约技师上门检测好以后才能退非常的麻烦像我这种一个月在家住两天的根本没时间周旋,2
老实说与想象的差距很大画质可以用烂来形容适合要求不高的吧背光不均匀背光有竖痕的感觉升级版漏光吧可是价格真的很低了而且里面的内容比我买的爱奇艺会员的内容还要多的多这点值得点赞说的真的很值这个价,2
清晰度真的很一般懒得退了,2
商品和所描述的分辨率稍差一点不过这价位也不错了,2
送货速度快刚刚装好声音效果不好屏幕显示效果一般,2
体验几天说下电视机后背是塑料的有点厚不厚薄支架不够稳固稍微碰到估计会倒没有安全感还有画面清晰度一般四个角都有漏光现象还有发现一个问题看电视快进的时候有点卡顿卡顿会显示黑暗色过几秒才恢复正常画面反应不够灵敏偶尔卡顿有时候看电视会看到画面有点晃动的感觉跟我买的乐视差了许多价格多了几百而已乐视各方面比微鲸都好些微鲸买的天天关注这个价格这个电视电视价格经常变动比这个价格还低的话估计心都碎嘞哎总之希望电视能耐用些吧,2
听说是硬屏才想购买没想到给我想象滴有差距硬屏滴像素清晰度一般只能说一分钱一分货其它都还好功能挺多,2
无语了不能差评我也没办法首先我只有一天有空我叫客服星期六发等了一星期只有快递也不提前告诉我要提前预约预约的话又得等快递也不脱鞋不脱鞋也就算了直接踩脏我的地毯电视不是我拍糊了是真的不怎么高清我之前是看评论说颜色不错比夏普好我就选了微鲸然后就开始后悔底座是我自己装的第二个客服告诉我底座字母有左右之分我说字母在哪我没看见然后他就不知道等了半天告诉我她记错了没有底座能不能专业一点最后效果还这么不满意我的幸福感都没了,2
物流挺快的第二天就送到了电视还可以就是分辨率不是很好其他都还行,2
系统整体速度不错操作也比较简便动态画面非常一般拖影明显但勉强可以接受不能接受的是马赛克现象实在太厉害了非常影响观感,2
一般画质不是太很好声音可以,2
用了一周效果不错清晰度有待提高,2
这个总开关在电视机的右下角不能用遥控器关这点不是很好语音点播功能试了下还不错挺精准看户外节目是感觉画质不是很清晰颜色有点艳其他暂时还没发现什么价格很便宜希望质量能有保证,2
这个最重要的显示屏不很好是京东方的没仔细看大意了去年寸的还可以缺点图像不是很清晰音箱系统音质太差播放影片时不时有卡顿商家说的纤薄机身仅仅只是一条边框电视机根本不纤薄别的目前还行,2
真是会营商的商家刚买回来就掉价合着是忽悠消费者之前买的觉的还行所以才又买了一台没想到效果不怎样运转又慢还掉价还高清呢都看不清图像,2
主要是清晰度不是很好不过对得起这个价格物有所值,2
最差的一次购物电视机清晰度很差而且售后和物流也不行最不满意的就是他们的物流找物流公司之前不能先网上百度一下信用吗网上一片说他们家物流差的声音而且明明没有到我的收货地也没打电话说是联系我才没有配送物流图能说明一切申请退款还不给退,2
差评差评支架都没有蓝牙遥控器也没有原来写的蛮好坑人而且质量也不是很好色彩不好,2
到手小时使用了几个小时蓝牙遥控器配对出点问题最终恢复出厂设置才好优点目前没发现或许电路设计会比其他品牌好一点说点缺点吧屏幕边框贴合度极差色彩不讨喜色温调整冷不冷暖不暖作为数码骨灰级的我来说颜色这块较差音响效果不理想和完全不搭界我是直接外接了音响遥控器因为是蓝牙的所以遥控关机后必须按电视机背后的五键才能启动电视这个设计有点逆天没看出什么效果动态背光很鸡肋目前个人使用已经关闭并且降低背光到开启动态背光的话画面忽明忽暗细心的用户会比较反感普通用户可能发现不了整体画面效果比较失望中肯评价完毕,2
电视不错屏幕有点暗全黑时有点漏光,2
很不错画面效果基本满足需求有点偏亮色彩浓重买的价格划算性价比高,2
画面不够鲜艳屏幕是的伪屏幕到了半路才发现懒得换会员两个档次很烦开机广告还没出来希望不要太长,2
看了好几天感觉网络越来越不好缓冲要好久屏幕讲真确实不清晰明明显示蓝光还那么模糊,2
拿到以后感觉还挺小的颜色太鲜艳了对眼睛不好怎么调都不太舒服望改进,2
我是号零点开始前两百名抢购的其实号凌晨两点之后的两天价格也都是只是就没有专享大礼包了买之前也对比过小米康佳雷鸟暴风等等品牌最后从性价比上还是选择了微鲸物流预约第二天下午送货的简单验视后就签收了因为是新房子用的宽带还没接入所以只能做通电测试也暂时无法注册两年会员先说说优点外观还不错金属底座主流配置播放影片流畅快进不卡顿利用蓝牙智能遥控器语音操作识别率高快捷实用值得称赞微鲸里面有不少资源只是没注册会员暂不能观看以后再追评吧客服态度不错有问必答不足之处因为是国产硬屏色彩的艳丽度不如进口屏另外等外用接口数量偏少了些使用上稍显不便考虑到购买消费群的年龄段在促销活动时如果能赠送配套的游戏手柄那么竞争力无疑会更强总体好评值得推荐,2
这个总开关在电视机的右下角不能用遥控器关这点不是很好语音点播功能试了下还不错挺精准看户外节目是感觉画质不是很清晰颜色有点艳其他暂时还没发现什么价格很便宜希望质量能有保证,2
这款电视比想象中的要好做工也没什么瑕疵系统反应快但唯一不足就是电视的颜色不够自然鲜艳而且播放模拟信号方面比较一般但总体上性价比还是很高的,2
月号订货潮州缺货预估月曰送没问题还没收到货月日又做活动联系客服申请价保相差元客服同意返元然后送个挂架了就等挂架及返元现金但说实话实惠对比原来的有运动补偿内存加是好点更流畅屏幕漏光控制更好但色彩还是有差点偏黄但清晰度不错京东方国产的屏跟的差距不大最少漏光方面更好说实在买这电视不后悔平民的选择,2
给我妈买的颜色偏白吧分辨率一般觉得不是特细腻不过这个价格也就这样了上网也还行内存小了些不是很快总体肯定够用希望能多坚持几年吧,2
商品如期到货同时也网购了一个壁挂架自己动手挂在了墙上这款机器是金属边框的智能点播电视观影感受还不错目前仅发现淡蓝色画面下有点泛白这款在相同价位下性价比较高加总体满意,2
声音非常差就像手机发出的声音该高亮的地方显示有点暗性价比还是比较高,2
这电视机色彩太暗了太失真了颜色都不对本来想把家里的夏普电视机换掉的结果太失望了而且才买一天就降价了太寒心,2
差评差评支架都没有蓝牙遥控器也没有原来写的蛮好坑人而且质量也不是很好色彩不好,2
电视刚收到感觉好大还没有链接网络色彩不错没有挂架放底座上摇摇晃晃感觉不稳联网后再评价,2
体验几天说下电视机后背是塑料的有点厚不厚薄支架不够稳固稍微碰到估计会倒没有安全感还有画面清晰度一般四个角都有漏光现象还有发现一个问题看电视快进的时候有点卡顿卡顿会显示黑暗色过几秒才恢复正常画面反应不够灵敏偶尔卡顿有时候看电视会看到画面有点晃动的感觉跟我买的乐视差了许多价格多了几百而已乐视各方面比微鲸都好些微鲸买的天天关注这个价格这个电视电视价格经常变动比这个价格还低的话估计心都碎嘞哎总之希望电视能耐用些吧,2
我的第二台微鲸彩电微鲸是一个比较小众的互联网品牌它没有像乐视小米那么热但是在配置质量丝毫不弱送货比较及时还有开机通电出乎意料的是寸彩电的重量其实很轻外观不属于极致轻薄但也没有很耐看接口够用支架安装很简单但是有点摇晃这一点是有点不足的第一次开机之后它会自动升级系统系统界面简洁没有太多的广告这点比乐视小米都还好色彩不错但是音响让我有点小失望貌似比我上一台的微鲸有所退步还有几个小的问题播放器不能够在线下载字幕也不能够调节字幕的字体大小不解油管安装之后似乎不能登录账号总的评价是物超所值比较满意尤其是没有那么多广告,2
先给京东的物流点个赞虽然在小县城不过天就收到货了电视很漂亮很薄价格给力配置很高色彩也不错很超值开机很快内存是可能有点小不过考虑到价格也还是能接受的底座有点不稳,2
先赞一个京东快递第二天就送到了快递小哥搬上楼还给底座装好通电设置好了才走棒棒的再来说电视吧色彩还是挺好的设置比较简单界面和电视猫的界面一样性价比很高也有缺点比如开机速度有点点慢电视的音效不怎么样底座装好后还是有点晃建议还是买挂架给你们看看电视腿买的时候到处找不到图,2
刚开机看了看起来很不错没有坏点现在寸电视也是微鲸最便宜了而且也很好用就是没有线会员很坑员钻石会员要,2
第一次收到货后发现屏幕坏点然后申请换货前前后后经历了近十天客服中间效率很低只会说已经反馈或者已经申请了好在很多天过去后售后主动联系说要封箱然后才可以发货封箱后第二天就收到电视对着点还算满意但是中间耗费了很多时间本来很简单的事非要拖这么久说一下电视吧屏幕质量一般只能说勉强对得起这个价格整体做工还需要改进资源上基本上都是腾讯的并不丰富经常感觉还是切换到机顶盒看联通好了软件上出现一次进去点播时突然黑屏问题长时间都不能恢复也没有反应只能断电重启今天发现盘识别问题插着盘开机后发现插拔后再也不能识别盘再说说物流吧日日顺物流是非常快的验货时配送师傅都比较着急,2
电视和描述的一样画质比较清楚就是遥控器与电视连接蓝牙的时候费了不少周折还好都是小插曲弱弱的问一句你们的遥控器和电视连接蓝牙的时候好连接么希望以后能一切顺心后期我再追评哈,2
物流不错约定时间前到达一直等我们回来给个赞电视拆箱后用纯色图片测过没有坏点匹配遥控器时经常失败后跟客服联系后切换成系统二匹配成功进入系统后简单操作了下非常人性化只是应用市场应用太少后来手机下载了个沙发管家给同步上去了画面给力的观看距离选尺寸也很合适,2
电视机比较轻没有说明书还行吧,2
电视收到了发货很快第二天就到了预约上门调试态度不好自己安装好了目前观看没有问题但是没有说明书遥控器和会员卡并没有一次送到整体物有所值吧,2
根本就没有语音遥控功能详细的说明书也没有,2
还不错挺大的就是好像没有带使用说明书不过也无所谓,2
几千块钱的东西连个使用说明书都没有问店铺售后要一个电子版的也没有还喊我自己看教程不知道管不管这个事说实话电视看到第一感觉还是不错,2
听说微鲸电视不错买了台寸的内容丰富物流质量送家就是有点慢不过遥控器一直连接不上按照说明书的连接方法也不行不知道是不是操作问题,2
用了一天体验清晰流畅操作简单外观简洁大方轻薄时尚接口丰富而且机器还可以使用连接移动设备体验一下比较流畅语音互交功能可以使用不过效果一般应用可用的比较少不知道是不是可以使用存储卡安装第三方应用说明书太简陋功能需要自己摸索探索中第一次开机分钟左右第二次半分钟还没试第三次看球时画面比较清楚有轻微托影小遗憾毕竟我看电视主演就是体育体育资源不是狠丰富我没找到西甲有点吹毛求疵了还不知道其它能不能看直播总体感觉因为我对电视的要求不高主演看球一天体验感觉还是买到了自己想要的电视这个价位来说比较值微鲸作为年轻的互联网电视来说是比较用心的一些小细节希望还需努力用心最后要说京东物流转天上午送达给力,2
本人于年月份通过京东购入微鲸电视机一台本来一直使用的好好的使用下来的感觉也很好因此最近新房装修结束也准备所有电视机都够买微鲸电视但是最近遥控器开始出问题了让我对微鲸有了怀疑具体情况通过遥控器关闭电视机后再关闭电源下次打开电视机电源因为电视机是待机状态只能靠遥控器开机这个时候微鲸助手是没法链接电视机的最关键的时候遥控器十有八九是没用的根本没法开机解决方案不停的开关电源不停的按遥控器开机按钮运气好的话几次就能暂时开机运气不好一晚上都没法开机终极解决方案千万不能遥控待机直接切断电源这样下次开机后就算遥控器没用也能靠手机上的微鲸助手遥控到了冬天你也必须从被窝里面爬出来关电源想想都难受开机后遥控器一会能用一会不能用像抽风似的基本只能靠手机微鲸助手来遥控但是你接个电话要重新链接你收发个微信必须重新链接我用的是苹果手机不知道安卓手机有没有这个毛病刚刚进入论坛看到大家普遍反应遥控器有问题这点小事情微鲸一直都处理不好这就是微鲸的态度看来下次购买电视机只能选择其他品牌了,2
我是月日在淘宝官方旗舰店买的微鲸电视电视月号收到电视后发现遥控器连接不上电视当天晚上打客服电话登记了信息客服说会个我重新发一个新的遥控器现在已经月日了一直没收到新遥控器淘宝客服和售后电话也都一问三不知相互推脱请问这个新发的遥控器什么时候能发送物流怎么查,2
不错效果挺好音质也不错操作简单就是听说遥控器愿意坏我同事家的遥控器就坏了不过店家同意免费调换客服挺热情就是总是有上句没下句,2
差评差评支架都没有蓝牙遥控器也没有原来写的蛮好坑人而且质量也不是很好色彩不好,2
差评骗人明明说有语音蓝牙遥控器到家后发现不是蓝牙遥控器,2
产品本身什么都满意就是有几点开机贼慢内置应用商店的应用少的可怜影视资源也不算多遥控器比较寒碜都没有带滑滚厂家的客服不咋地一个互联网企业问点小问题都不专业怎么立足,2
到手小时使用了几个小时蓝牙遥控器配对出点问题最终恢复出厂设置才好优点目前没发现或许电路设计会比其他品牌好一点说点缺点吧屏幕边框贴合度极差色彩不讨喜色温调整冷不冷暖不暖作为数码骨灰级的我来说颜色这块较差音响效果不理想和完全不搭界我是直接外接了音响遥控器因为是蓝牙的所以遥控关机后必须按电视机背后的五键才能启动电视这个设计有点逆天没看出什么效果动态背光很鸡肋目前个人使用已经关闭并且降低背光到开启动态背光的话画面忽明忽暗细心的用户会比较反感普通用户可能发现不了整体画面效果比较失望中肯评价完毕,2
第三方软件可供下载的不是很多刚买了两三天卡过一次遥控器失灵了强制关机了一下恢复过来主要说一下送货的中午已经到货了却送不了说要等明天最后我找车自提的,2
第一次用这个品牌还是不错的开始觉得大了用几天就适应了色彩特别好艳丽细腻也简洁而且没有广告还免费送一年就一点遗憾标配遥控没有语音功能搞得我蓝牙配对把手都按疼了才发现遥控不是语音应该给配还有外放音质有待提升客服安装工人和快递服务都不错,2
电视刚买回来的时候那段时间遥控器经常失灵有一会可以一会又不行申请师傅上门安装师傅打电话给我你要安装调什么无语我要是全能要你们干嘛搞的来火自己解决微鲸售后服务是不咋地,2
电视卡遥控器就不能用了怎么回事,2
电视整体不错送会员礼包性价比挺高画质清晰整体厚度也挺薄就是屏幕与边缘的缝隙比较宽宽的我都无力吐槽了看了一段时间期间出现过俩次遥控器突然失灵最后重启电视恢复不清楚怎么回事咨询客服让恢复出厂设置恢复后暂时没有失灵过我想应该是系统问题望以后优化客服回答问题及时虽然专业问题回答的不够专业但服务态度挺好,2
对的起这样的价钱支持京东想要下单的亲可以放心下单加油语音遥控器没有希望京东送一个谢谢,2
很棒性价比非常高安装省事上网速度挺快就是遥控器有点小,2
画质清晰智能电视遥控没有寸的语音功能总体满意,2
看起来是挺好的啊可我第二次开机就卡这界面至少三分钟可这还不是最离谱最离谱是昨晚看电视时候第一集切换第二集的时候只有声音没画面还要我用遥控退出重新选择进入才有画面我对此相当的无语入手才两天啊让人更不爽的是说有语言识别遥控要自己选配就像你请我吃饭你只有饭没菜菜要自己花钱买一样,2
什么东西勉强能用没有语言功能也说有还得自配遥控开机半天,2
听说微鲸电视不错买了台寸的内容丰富物流质量送家就是有点慢不过遥控器一直连接不上按照说明书的连接方法也不行不知道是不是操作问题,2
