id,text,label
2715,月 日 淘宝 官方 旗舰店 买 微鲸 电视 电视 月 号 收到 电视 后 发现 遥控器 连接 不上 电视 当天 晚上 客服 电话 登记 信息 客服 说会个 发 一个 新 遥控器 月 日 没收 新 遥控器 淘宝 客服 售后 电话 都 一问三不知 相互 推脱 请问 新发 遥控器 发送 物流 查,2
2716,不错 效果 挺 好 音质 不错 操作 简单 听说 遥控器 坏 同事 家 遥控器 坏 店家 同意 免费 调换 客服 挺 热情 上句 没下句,2
2717,差评 差评 支架 都 蓝牙 遥控器 写 蛮 好 坑人 质量 很 好 色彩 不好,2
2718,差评 骗人 明明 说 语音 蓝牙 遥控器 到家后 发现 蓝牙 遥控器,2
2719,产品 本身 都 满意 几点 开机 贼 慢 内置 商店 少 可怜 影视 资源 不算 遥控器 寒碜 都 带滑 滚 厂家 客服 不 一个 互联网 企业 问点 小 都 不 专业 立足,2
2720,到手 小时 几个 小时 蓝牙 遥控器 配对 出点 最终 恢复 出厂 设置 才 好 优点 没 发现 或许 电路设计 会 品牌 好 一点 说点 缺点 屏幕 边框 贴合 度 极差 色彩 不讨 喜色 温 调整 冷不冷 暖 不 暖 数码 骨灰级 来说 颜色 这块 较差 音响效果 不 理想 不 搭界 外接 音响 遥控器 蓝牙 遥控 关机 后 电视机 背后 五键 才能 启动 电视 设计 逆天 没 效果 动态 背光 很 鸡肋 关闭 降低 背光 开启 动态 背光 画面 忽明忽暗 细心 用户 会 反感 普通用户 发现 不了 整体 画面 效果 失望 中肯 评价 完毕,2
2721,第三方 软件 供 下载 很多 刚买 两三天 卡过 遥控器 失灵 强制 关机 恢复过来 说 送货 中午 到货 却 送 不了 说 明天 找车 自提,2
2722,第一次 品牌 不错 大 几天 色彩 特别 好 艳丽 细腻 简洁 广告 还 免费送 一年 一点 遗憾 标配 遥控 语音 功能 搞 蓝牙 配对 把手 都 疼 才 发现 遥控 语音 给配 外放 音质 有待 提升 客服 安装工人 快递 服务 都 不错,2
2723,电视 刚 买回来 段时间 遥控器 失灵 一会 一会 不行 申请 师傅 上门 安装 师傅 打电话 安装 调 无语 全能 干嘛 搞 火 解决 微鲸 售后服务 不,2
2724,电视卡 遥控器 怎么回事,2
2725,电视 整体 不错 送 会员 礼包 性价比 挺 高画质 清晰 整体 厚度 挺 薄 屏幕 边缘 缝隙 宽宽的 都 无力 吐槽 看 一段时间 期间 过俩 次 遥控器 失灵 重启 电视 恢复 不 怎么回事 咨询 客服 恢复 出厂 设置 恢复 后 暂时 失灵 想 系统 优化 客服 回答 专业 回答 专业 服务态度 挺 好,2
2726,价钱 支持 京东 想要 下单 亲 放心 下单 加油 语音 遥控器 希望 京东 送 一个 谢谢,2
2727,很棒 性价比 高 安装 省事 上网 速度 挺快 遥控器 小,2
2728,画质 清晰 智能 电视 遥控 寸 语音 功能 总体 满意,2
2729,看起来 挺 好 第二次 开机 卡 界面 至少 三分钟 还 最 离谱 最 离谱 昨晚 看电视 第一集 切换 第二集 声音 没 画面 还要 我用 遥控 退出 选择 才 画面 对此 无语 入手 才 两天 人 更 不爽 说 语言 识别 遥控 选配 请 吃饭 饭 没 菜菜 花钱买,2
2730,东西 勉强 语言 功能 说 还 自配 遥控 开机 半天,2
2731,听说 微鲸 电视 不错 买 台寸 内容 物流 质量 送家 慢 遥控器 连接 不上 说明书 连接 方法 不行 不 操作,2
2732,微鲸 电视 很 不错 · 后 买 价格 挺 优惠 一千七百 一十六 一年 会员 语音 遥控器 屏幕 挺 好 画面 显示 清晰 色彩 很 舒服 浓郁 不 泛白 会员 内容 挺 想 看 内容 都 都 播放 吐槽 大会 中国 新 歌声 都 处理器 电视 画面 会有 拖影 内存 组合 过时 内存 小 原因 系统 偶尔 会有 卡顿 价格 电视 挺 满意 希望 微鲸 电视 加油,2
2733,微鲸 电视 样 语音 遥控器 店铺 店铺 去 售后 打电话 售后 电话 记录 月 号 还 解决 电话 微鲸 电视 价格 波动 很大 当初 买 询问 降价 空间 客服 回答 底价 才 入手 买 两台 一台 一台 月 号 下单 月 号 还 安装 发现 降价 元 降价 元 总价 千多 降 元 将近 店铺 还 不 退 差价 天猫 官方 旗舰店 好 承诺 天退 差价 实体店 商场 购买 做 实在 很 可恶 店铺 天猫 天猫 天猫 差评 我要 大大的 差评,2
2734,摇控 卡 死死 机才 礼拜 次,2
2735,音响 太烂 无 音质 可言 高中低 重音 混在 差 很 接 外置 音响 才行 遥控器 按键 质量 还,2
2736,这次 购买 微鲸 经历 懊恼 投诉无门 电视 到家 当天 晚上 发现 漏光 三大块 区域 漏光 局部 小 漏光 第二天 打电话 两天 微鲸 售后 工程师 上门 县城 小家电 里 维修工 再 没 上门 其他人 上门 检测 符合 换机 条件 接下来 漫长 等待 每隔 三五天 打电话 催 售后 说 电视 符合 换机 条件 鉴定 报告 没 再 一拖再拖 想不到 拖 二十多天 两个 人 说 不 符合 换机 狗 微鲸 售后 电视 品质 发现 遥控 失灵 气炸 气炸 撰稿 写 一篇 微鲸 报告 细节 体验 包括 售后 玩弄 消费者 鼓掌 间 慎买 足够 悔 青 肠子 水军 太 切莫 水军 好评 欺骗 败坏 国产 名声 微鲸 差差 差差 差差,2
2737,买过 一台 都 有配 蓝牙 遥控器 这次 女朋友 买 同款 电视 晒 单有 蓝牙 遥控器 猫 超卡 蓝牙 遥控器 商家 选择 差评 再 买,2
2738,总体 还 行 价格 性价比 挺 高 遥控 板 几次 乱 跳 一点 不 爱,2
2739,差评 差 评刚 买来 开机 没事 签收 过后 看 一会 屏幕 左上角 竖条 彩纹 闪动 打电话 情况 两天 后 才 解决 说 只能 换机 采集 完 证据 换机 - 天无语 看 质量 谨慎 购买 毕竟 新 牌子 质量保证 不了,2
2740,屏幕 清晰 颜色 正 系统 快 操作 简便 两年 会员 还 送 挂架 完美 屏看 第一张 图 竟然 一点 小 垃圾 客服 建议 换货 麻烦 不 影响 看电视 再 没换 这台 电视 去年 买 微鲸寸 小钢炮 音效 好,2
2741,投诉 尽快 帮 保修 好 电视 做好 售后服务 投诉 进度 已 发布 已 跟进 已 回复 已 解决 投诉 内容 年 月 微鲸 电视 屏竖带 系统 月 号 师傅 上门 检测 微鲸 售后 说 免费 帮 维修 月 号 才 电视 拉走 说 厦门 厂家 去 保修 昨天 月 号 致电 提供 工单 号 客服 查询 客服 说 帮 催促 上门 鉴定 师傅 电视 故障 接近 一个月 送 去 保修 天 微鲸 售后 处理速度 服务 微鲸 怀疑 不耐烦 还 请 尽快 帮 保修 订单 很久 发邮件 微鲸 客服 邮箱 询问 情况 回复 回复 请 微鲸 重视,2
2742,先送 一个 差评 真心 微鲸 品牌 支持 国产 才 选择 款 电视 买来 坏 屏幕 上 空间 全是 竖形 亮线 彩带 申请 客服 后 京东 反馈 速度 很快 没 一会 主动 厂家 售后 厂家 售后 主动 京东 厂家 在线 客服 电话 一句 话 请 耐心 等待 总 傻 行不行 告知 服务 网点 服务 人员 联系方式 想 不 查 行不行 官 网上 号称 上 千家 服务 网点 网点 官 网上 百度 地图 上 一查 全国 共家 号称 微鲸 店铺 还 都 卖场 想 一颗 星是 京东 微鲸 没关系,2
2743,月 日 凌晨 买 日 送到 日 安装 挂墙 挂 墙 安装费 小米 便宜 面板 京东方 显示 效果 满意 电脑 屏幕 很 喜欢 颜色 想 买 屏幕 电视 预算 不高 选择 微鲸 实际上 微鲸 没 失望 功能 上 接口 很棒 打开 游戏机 电视 自动 切换 接口 显示 贴心 电视 认出 外接 设备 些微 遗憾 一个 亮点 不 影响 观看 效果 些 不爽 屏幕 级别 坏点 才能 换 微鲸 服务 产品 总体 满意 会 推荐 家人 买 牌子 希望 运气 好些 买到 坏点,2
2744,超级 无敌 差 京东 定制 东西 质量 保证 上当 买 微鲸 版 好 声音 屏幕 一地 黑点 客服 诱导 错买 说 一款 配置 声音 都 不 都 杜比 环绕 两个 破 喇叭,2
2745,从来不 差评 第一次 这家 微鲸 电视 实在 差 质量 月 日 买 机器 发现 有个 黑点 换 新 电视 宝宝 房里 都 没用过 月 日 发现 电视机 打不开 再 售后 答应 换 新 快天 都 没人来 无数 电话 告诉 新 电视 签收 还 本人 我查 订单号 售后 最终 解决问题 电视 质量 差评 没 毛病 这家 物流 服务态度 满分,2
2746,第一次 收到 货后 发现 屏幕 坏点 申请 换货 前前后后 经历 近 十天 客服 效率 很 低 只会 说 反馈 申请 好 很多 天 后 售后 主动 说 封箱 才 发货 封箱 后 第二天 收到 电视 点 还 算 满意 耗费 很多 时间 本来 很 简单 事 非要 拖 这么久 说 电视 屏幕 质量 只能 说 勉强 对得起 价格 整体 做工 还 改进 资源 上 基本上 都 腾讯 不 感觉 切换 机顶盒 看 联通 好 软件 上 进去 点播 时 黑屏 长时间 都 恢复 只能 断电 重启 发现 盘 识别 插 盘 开机 后 发现 插拔 后 再也不能 识别 盘 说 物流 日日 物流 快 验货 时 配送 师傅 都 着急,2
2747,电视屏幕 很差 买 五台 五台 都 电视屏幕 漏光 坏点 不 屏幕 黑斑 第五 台 黑斑 没 第四 台 大 说 电视 之内 态度,2
2748,四角 发暗 情况 整体 音质 画面 都 很 好 价钱 性价比 极高,2
2749,不算 第一次 购买 大件 电商 产品 确实 第一次 考察期 最短 看过 媒体 智能 电视 测评 后 微鲸 电商 优势 加上 产品 亮点 最终 选择 这款 货是 开车 去 京东 库房 取 一个 人 搬 上楼 开箱 组装 一会 会 功夫 支腿 看起来 挺 结实 开关 控制键 恰到好处 外接 接口 侧面 首选 屏幕 整体 来看 一点 轻微 漏光 不 影响 遥控器 没想到 红外线 不带 语音 控制 产品 介绍 不提 误导 人 入手 一个 蓝牙 遥控器 后续 感受 再 评论,2
2750,电视 不错 屏幕 暗 全黑 时 漏光,2
2751,电视 不错 色彩艳丽 一点点 漏光 不 刚买 完 还 确认 降 一百 店家 不 补 差价 感觉 不 舒服 客服 服务态度 不错 点个 赞,2
2752,电视 很 不错 大气 屏幕 纯黑 些许 漏光 都 完美,2
2753,电视 很 好 很 清晰 画面 太 美 音响效果 不错 左下角 漏光 客服 退货,2
2754,电视屏幕 很差 买 五台 五台 都 电视屏幕 漏光 坏点 不 屏幕 黑斑 第五 台 黑斑 没 第四 台 大 说 电视 之内 态度,2
2755,电视 元 买 貌似 涨价 电视 总体 符合 预期 电视 下部 边缘 漏光 不想 折腾 款 电视 背部 屁股 大 购买 电视 架时 长钉 几个 垫子 京东 速度 服务 不错,2
2756,东西 还 行 看不出来 漏光 售 检测 说 正常值 以内 价位 电视 只能,2
2757,放 卧室 太大 都 评论 说小退 换寸 小钢炮 音质 真 小钢炮 一半 新版 寸 音质 缩水 太多 画质 国产 屏 漏光 去 晒 小钢炮 给物 流星 好评,2
2758,一阵 说 说 感觉 感觉 很 清晰 资源 装个 小鹰 直播 再来 爱奇艺 会员 基本上 都 地方 漏光 很 看 电影 两条 黑边 很 发亮 喇叭 质量 太 接个 小 音箱 后 感觉 好多 特别 会 追评,2
2759,老实 说 想象 差距 很大 画质 用烂来 形容 适合 不高 背光 不 均匀 背光 竖痕 感觉 升级版 漏光 价格 真的 很 低 内容 买 爱奇艺 会员 内容 还要 值得 点赞 说 真的 很值 价,2
2760,漏光 声音 单薄 宣传 好,2
2761,体验 几天 说 下 电视机 后背 塑料 厚 不 厚薄 支架 稳固 稍微 碰到 估计 会 倒 安全感 画面 清晰度 四个 角 都 漏光 现象 发现 一个 看电视 快进 卡顿 卡顿 会 显示 黑暗 色过 几秒 才 恢复正常 画面 灵敏 偶尔 卡顿 有时候 看电视 会 画面 晃动 感觉 买 乐 视差 价格 几百 乐视 比微 鲸 都 好 些微 鲸 买 天天 关注 价格 电视 电视 价格 变动 价格 还 低 估计 心 都 碎 嘞 希望 电视 能耐 用些,2
2762,遗憾 左下角 轻微 漏光 处女座 不好 忍,2
2763,这次 购物 过程 价格 变动 零分 商品 品质 中规中矩 惊喜 坏 点亮 点 漏光 漏光 漏光,2
2764,这次 购买 微鲸 经历 懊恼 投诉无门 电视 到家 当天 晚上 发现 漏光 三大块 区域 漏光 局部 小 漏光 第二天 打电话 两天 微鲸 售后 工程师 上门 县城 小家电 里 维修工 再 没 上门 其他人 上门 检测 符合 换机 条件 接下来 漫长 等待 每隔 三五天 打电话 催 售后 说 电视 符合 换机 条件 鉴定 报告 没 再 一拖再拖 想不到 拖 二十多天 两个 人 说 不 符合 换机 狗 微鲸 售后 电视 品质 发现 遥控 失灵 气炸 气炸 撰稿 写 一篇 微鲸 报告 细节 体验 包括 售后 玩弄 消费者 鼓掌 间 慎买 足够 悔 青 肠子 水军 太 切莫 水军 好评 欺骗 败坏 国产 名声 微鲸 差差 差差 差差,2
2765,正好 买个 电视 正好 微鲸 这款 寸 小米 价格 贵 冲着 无广告 纠结 一会儿 颜色 最终 买 黑色 晚上 下单 号 收到 拆箱 检测 开机 秒 以内 无广告 插头 做 很 有心 机器 不算 厚 屏幕 还 行 些许 漏光 接受 总体,2
2766,质量 还 各项 功能 都 挺 满意 黑屏 时个 边角 漏光 蛮,2
2767,微鲸 电视 内容 很棒 也许 国内 最棒 屏幕 还 行用 国产 硬 屏幕 颜色 好看 漏光 都 好 正 硬屏 太 脆弱 莫名其妙 碎 碎 平安 微鲸 打电话 说 上门 师傅 鉴定 收取 元 好 自掏腰包 块 做 硬派 广告 请 收下 评价 晒单 打算 送 礼物 挽救 电视,2
2768,别信 参数 不 相符 描述 硬屏 打开 电视 设置 显示 屏 客服 没 回复 物流 更差 不到 公里 配送 距离 三天 送到 物流 车 没 标志 送货员 不 工装 显示 物流 公司 管理 太 差,2
2769,东西 看起来 还 屏 不好 玻璃 太 不 理想 后悔 送货 人员 太度 好 很快,2
2770,画面 鲜艳 屏幕 伪 屏幕 半路 才 发现 懒得 换 会员 两个 档次 很烦 开机 广告 还 没 希望 太 长,2
2771,买 小 会员 清晰度 还 不用 会员 数字电视 不,2
2772,号 零点 前 两百名 抢购 号 凌晨 两点 两天 价格 都 专享 大礼包 买 对比 小米 康佳 雷鸟 暴风 品牌 性价比 上 选择 微鲸 物流 预约 第二天 下午 送货 简单 验视 后 签收 新房子 宽带 还 没 接入 只能 做 通电 测试 暂时 注册 两年 会员 先说 说 优点 外观 还 不错 金属 底座 主流 配置 播放 影片 流畅 快进 不卡顿 利用 蓝牙 智能 遥控器 语音 操作 识别率 高 快捷 实用 值得称赞 微鲸 不少 资源 没 注册 会员 暂 观看 再 追评 客服 态度 不错 有问必答 不足之处 国产 硬屏 色彩 艳丽 度 进口 屏 外用 接口 数量 偏少 些 上 稍 显 不便 购买 消费群 年龄段 促销 活动 时 赠送 配套 游戏 手柄 竞争力 无疑 会 更 强 总体 好评 值得 推荐,2
2773,正好 两周年 活动 下 单 全网 最低价 买到 这款 电视 真的 非常高兴 物流 活动 订单 耽误 速度 第二天 早上 几天 感觉 电视 清晰 流畅 观影 体验 特别 好 超薄 金属 机身 就算 不 打开 电视 都 很 观赏性 漂亮 挑 不 满意 屏幕 硬屏 屏幕 底部 发热量 挺大,2
2774,做 活动 买 便宜 元 收到 后 发现 屏幕 变形 两次 沟通 算是 比较顺利 换机 新 电视 装上 效果 很棒 播放 盘上 节目 很 清晰 流畅,2
2775,差评 屏幕 弯曲 弯曲 买时 送 挂架 确认 收到 货 才 发 货架 挂 上 再 发 一个 多余 挂架 收到 货天 降 送 挂架 降价 时 还 没收 保价 一翻 折腾 后 同意 保价 扣除 挂架 钱 还 没收 挂架 召回 去 退回 非 要强 卖 客户 一个 挂架,2
2776,微鲸 电视 内容 很棒 也许 国内 最棒 屏幕 还 行用 国产 硬 屏幕 颜色 好看 漏光 都 好 正 硬屏 太 脆弱 莫名其妙 碎 碎 平安 微鲸 打电话 说 上门 师傅 鉴定 收取 元 好 自掏腰包 块 做 硬派 广告 请 收下 评价 晒单 打算 送 礼物 挽救 电视,2
2777,第一次 收到 屏裂 京东 马上 换 一台 新机 发过来 赞 一个,2
2778,第一次 京东 买 东西 买 大件 家电 先说 物流 物流 实在 太太 太太 慢 月 号 凌晨 下单 号 才 安排 配送 来说 电视 号 送过来 电视 随便 看 下 有没有 漏屏 外观 破损 通了 电 签收 网上 买 挂架 没 到底 座 安装 插 电 看电视 电视 确实 很 清晰 再 仔细 看 屏幕 发现 一条 很 痕 一条 不 痕 都 不 怎么回事 瞬间 很 难过 号 挂架 人 电视 安装 墙上,2
2779,鬼迷 心跳 买 微鲸 破 电视 质量 差刚 买 内屏 爆裂 开机 特别 慢 超级 不 稳定 宣传 讲 一年 内 只 换 不 修全 骗人 上当 后 才 微鲸 电视 代工 生产 上门来 我家 售后 委托 海信 电视 保障 一家 垃圾 公司 上网 查 电视机 质量 售后 评论 查 贴子 比比皆是 这是 本人 真实 教训 千万 买,2
2780,建议 谨慎 购买 电视机 不 开机 时 完好无损 开机 后 发现 裂痕 质量 售后 沟通 两天 几十个 电话 上门 解决 售前 售后服务 相差 甚远 很 后悔 购买 知名 老 品牌 产品 微鲸 产品 售后 差评,2
2781,看 很 久 才 下手 当天 下单 第二天 物流 打开 碎 屏 发 一台 看 两部 电影 才 评价 电视屏幕 够 大 惊艳 音质 太细 低音 打算 购买 小米 选择 微鲸 电视 性价比 很 高 实体店 看 创维 海信 价格 都 贵 电视机 好 选择 微鲸 电视 没错 高端 产品 看 电影 感觉 立体感 但愿 过程 中 一切正常,2
2782,烂 不行 不 开 电源 看不出来 接电源 个烂屏 便宜 买个 破烂 不 值得 本来 不 高 放在 卧室 里 偶尔 看 下 太 失望 烂 电视 烂 电视 烂 电视 烂 电视 烂 电视 烂 电视 烂 电视 烂 电视 烂 电视 烂 电视 烂 电视 烂 电视 烂 电视 烂 电视 烂 电视 烂 电视 烂 电视 烂 电视,2
2783,只能 说 买 心塞 回来 还 没 看 屏碎 太 脆弱 千多 泡汤 大 品牌 可靠 些 只 说 太衰 网上 买须 慎重 只换 不修 说词 太坑 误导 人,2
2784,本人 买 吋 微鲸 电视 不到 一年 半开 不了 机 售后 说 主板 坏 只 换 不修 主板 元 修费 上门 费 简直 他妈的 霸王 条款 电视 厂家 超过 一年 修期 都 收费 微鲸 太 垃圾,2
2785,微鲸 电视 寸刚 买 一年 零两个 月 开机 显示 蓝屏 打电话 说 安排 售后 天 才 有人 没带 检测工具 工具 螺丝刀 都 带 看 后 说 更新 系统 还要 收取 费用 说 更新 系统 不行 换 主板 收取 费用 元 检测 步骤 都 说 越 智能 东西 毁 越 快 承认 微鲸 电视 质量 买 某米 电视 年 多一点 声明 某米 水军 就事论事 说 再 开机 试试 不好 当天 下午 再 售后 态度 特别 差说 工程师 时间 再 时间 不 态度 特别 差打 售后 电话 态度 挺 好 说 安排 售后 人员 不 干事 打电话 态度 特别 差 弄 明白 微鲸 电视 质量 到底 周年 庆 还 搞 活动 说 年内 只换 不修 基本上 都 刚 过年 保质期 坏 网上 很多 帖子 说 年 时间 多一点 微鲸 电视 坏 维修 就要 花钱 微鲸 售后 技术人员 水平 到底 不 找 花钱 换 零件 这样的话 买 电视 买 一个 续费 电视 一段时间 付费 买 零件 这是 微鲸 宗旨 事情 真实 黑微 鲸 奉劝 买 电视 考察 好 微鲸 到底 行,2
2786,从来不 差评 第一次 这家 微鲸 电视 实在 差 质量 月 日 买 机器 发现 有个 黑点 换 新 电视 宝宝 房里 都 没用过 月 日 发现 电视机 打不开 再 售后 答应 换 新 快天 都 没人来 无数 电话 告诉 新 电视 签收 还 本人 我查 订单号 售后 最终 解决问题 电视 质量 差评 没 毛病 这家 物流 服务态度 满分,2
2787,东西 不错 去年 买 前 几天 开机 检测 后 告诉 年内 免费 换机 京东 后 第二天 送货上门,2
2788,前段时间 家里 买 微鲸 电视 开 不了 机 每次 都 电源 灯闪 几下 熄 网上 一查 微鲸 电视 开 不了 机 人 还 真 挺 打电话 客服 客服 问 遥控器 关 电视 教 方法 开机 开机 客服 预约 维修 人员 第二天 维修 电视 还 遥控 气 关机 听 客服 当天 挂 客服 电话 后 两个 小时 再 去 尝试 开 电视 开机 观看 电视 取消 维修 预约 几天 后 电视 开机 无语 上次 开 这次 开机 微鲸 客服 上 传给 预约 维修 师傅 客服 两天 几个 电话 维修 才 试 下 开机 开 不了 检查 几下 没 找出 原因 维修 师傅 打了个 电话 好像 微鲸 售后 说 电视 主板 换 想着 保修期 不管怎么 搞 电视 好 怎么着 都行 同意 维修 师傅 微信 消息 交元纳尼 几个,2
2789,第二次 换机 质疑 微鲸 电视 总体 质量 第一次 一年 月 液晶屏 满屏 条纹 微鲸 效率 低下 售后服务 半个 月 时间 终于 鉴定 完毕 微鲸 售后 鉴定 单 上传 京东 很快 换机 一点 值得称赞 换来 据说 新机 三天 后 开机 无 语 京东 专员 承诺 小时 内 有人 上门 坚定 至少 天才 微鲸 售后 电话 问 情况 上门 坚定 主动 上次 坚定 售后 工程师 效率 低下 可见一斑 坚定 上传 鉴定 单 京东 换机 一如既往 快 微鲸 电视 再也 买 希望 这次 一年半载 太 折腾 前 几天 手机 格式化 照片 找 不到 说 句句 属实,2
2790,说 优点 显示 解析度 好多 视频 源用 腾讯 真给力 喜欢 网络 动画 不用 开 电脑 看 会员 蓝光 品质 播放 细节 很 到位 设置 默认 高清 说 下 建议 大屏 高分 第三方 手机 闪退 不 支持 慕课 网 哔哩 哔哩 一个 屏幕 封装 缝隙 几个 希望 改进 期待 新 系统 推送 当贝 市场 装 不错 想 看 高清 装个 数字电视 机顶盒 网一卡 真的 跪,2
2791,电视机 边框 缝隙 大 物流 人员 搬动 试机 显示屏 边框 里 很 晃动 最 不 满意 地方 喇叭 确实 不怎么样 性价比 挺 高 毕竟 价钱 品牌 低 希望 出毛病 再 追评,2
2792,电视 整体 不错 送 会员 礼包 性价比 挺 高画质 清晰 整体 厚度 挺 薄 屏幕 边缘 缝隙 宽宽的 都 无力 吐槽 看 一段时间 期间 过俩 次 遥控器 失灵 重启 电视 恢复 不 怎么回事 咨询 客服 恢复 出厂 设置 恢复 后 暂时 失灵 想 系统 优化 客服 回答 专业 回答 专业 服务态度 挺 好,2
2793,开机 看得出来 色彩 不 均匀 开机 反应速度 确实 比较慢 我家 一台 寸 乐视 清晰度 确实 太差 还 乐视 片源 画质 好 电视 做工 差 面板 四周 一圈 不 塑料 材质 东西 液晶面板 空隙 不 均匀 显得 档次 低 售后 退货 很 麻烦 退货 先 预约 技师 上门 检测 好 才能 退 麻烦 一个月 家住 两天 没 时间 周旋,2
2794,礼品 收到 电视 满意 一个 发热 挺 调到 夜间 模式 会 好 很多 优点 显示 效果 好 遥控 操作 简单 系统 流畅 吐 槽 屏幕 缝隙 买 看 评论 有人 吐槽 希望 提高 品控 支持 国货 加油,2
2795,收到 后 第一 时间 试了试 送 会员 视频 不少 很全 看起来 腾讯 视频 做工 上 屏幕 边框 之间 缝 毫米 放进去 张纸 打电话 客服 客服 说 质量 安排 师傅 上门 已过 一周 还 上门 师傅 打电话 说 都 不 影响 的确 不 影响 看着 难受 配个 图 凑合 反正 天天 看 缝 做工 差 为此 去 趟 卖 电视 看 看 电视 缝隙 都 挺 品牌 都 会 美观 无,2
2796,几天 不错 价格便宜 质量 还好 屏幕 框架 缝隙 元 买 性 价高 后续 看 质量 坚挺 点 不好,2
2797,电视 边框 缝 很大 弧形 缝 缝大有 缝 小 做工 不 能撑 几年 服务 很差 打电话 很 不耐烦 多问 几句 语气 变 旺旺 客服 打电话 背架 单独 买 安装 收费 总体 来说 这次 买 东西 很 不爽,2
2798,电视 才 买 半个 月 质量 换 新 还 没换 新 没 见到 电视 签收 客服 不 签收 换 电视 看 图,2
2799,买 第个 微鲸 电视 唯独 第台 发生 事情 最 都 安好 第一台 从未 满 保修期 发声 无声 致电 客服 检验 换 新 服务满意 月 一年 未满 屏幕 坏 致电 客服 说 保修期 说 换 新后 没到 一年 屏幕 之间 坏 客服 说 保修 更换 那台 算起 之间 我无语 后经 检验 人员 上门 检查 说 人为 损坏 不予 更换 收取 费气 鉴定 单上 签字 买 一台 家里人 习惯 老人 不愿 接受 新款 新 系统 没 办法 买 明天 隔壁 老 王家 托 买 一台 说 买 维修 维权 更是 难受 希望 微鲸 真的 做好 售后服务 希望 其他人 事情 更 希望 微鲸 老客户 做好 回访 事情 有张 照片 前 两张 新购 电视 后 两张 第一台 换新过 电视 硬 说 人为 损坏,2
2800,到手 小时 几个 小时 蓝牙 遥控器 配对 出点 最终 恢复 出厂 设置 才 好 优点 没 发现 或许 电路设计 会 品牌 好 一点 说点 缺点 屏幕 边框 贴合 度 极差 色彩 不讨 喜色 温 调整 冷不冷 暖 不 暖 数码 骨灰级 来说 颜色 这块 较差 音响效果 不 理想 不 搭界 外接 音响 遥控器 蓝牙 遥控 关机 后 电视机 背后 五键 才能 启动 电视 设计 逆天 没 效果 动态 背光 很 鸡肋 关闭 降低 背光 开启 动态 背光 画面 忽明忽暗 细心 用户 会 反感 普通用户 发现 不了 整体 画面 效果 失望 中肯 评价 完毕,2
2801,电视 清晰 运行 快 边框 太不给力 感觉 一摸能 掉下来 送货 速度 快 片源 希望 能用 住,2
2802,开机 看得出来 色彩 不 均匀 开机 反应速度 确实 比较慢 我家 一台 寸 乐视 清晰度 确实 太差 还 乐视 片源 画质 好 电视 做工 差 面板 四周 一圈 不 塑料 材质 东西 液晶面板 空隙 不 均匀 显得 档次 低 售后 退货 很 麻烦 退货 先 预约 技师 上门 检测 好 才能 退 麻烦 一个月 家住 两天 没 时间 周旋,2
2803,看 边框 明明 塑料 竟然 说 金属 机身 物流 超慢 电视 不错 语音 控制 很,2
2804,人 外面 家里人 收 货 售后 质量 都 一是 送货 时 快递 显得 着急 都 不肯 商品 介绍 中 流程 开箱 验收 家里 老人 不 答应 急 离开 二 晚上 开箱 后右 上 边框 瑕疵 金色 贴边 缺 一点 不 质控 原因 客服 走 一圈 只 说 走 换货 流程 买来 新品 都 换 不 放心,2
2805,塑料 外壳 我同 买 微鲸 反而 铝合金,2
2806,不 满意 质量 满意 售后服务 不错 不 建议 购买,2
2807,差评 差评 支架 都 蓝牙 遥控器 写 蛮 好 坑人 质量 很 好 色彩 不好,2
2808,第一次 收到 货后 发现 屏幕 坏点 申请 换货 前前后后 经历 近 十天 客服 效率 很 低 只会 说 反馈 申请 好 很多 天 后 售后 主动 说 封箱 才 发货 封箱 后 第二天 收到 电视 点 还 算 满意 耗费 很多 时间 本来 很 简单 事 非要 拖 这么久 说 电视 屏幕 质量 只能 说 勉强 对得起 价格 整体 做工 还 改进 资源 上 基本上 都 腾讯 不 感觉 切换 机顶盒 看 联通 好 软件 上 进去 点播 时 黑屏 长时间 都 恢复 只能 断电 重启 发现 盘 识别 插 盘 开机 后 发现 插拔 后 再也不能 识别 盘 说 物流 日日 物流 快 验货 时 配送 师傅 都 着急,2
2809,东西 质量 还 行,2
2810,刚换 希望 再 坏,2
2811,巨坑 上个月 买 跌 满 减元 坑 电视机 质量 不好 画面 不 清晰 本来 想 退货 告知 超 天真 后悔 死,2
2812,挺好用 美观 实用 坏 换货 总体 还 行 希望 再 出,2
2813,微晶 很 不错 小米 差不多 性价比 高品 控,2
2814,很 好 价格 的确 小米 乐视 好 唯一 不好 金属 机身 语音 摇控 很 实用 想 看 吼 买,2
2815,价格便宜 商城 找到 最 便宜 互联网 电视 配置 却 不 低 送货 快 快递 员帮 开箱 检查 没 找到 毛病 屏幕 色彩 亮丽 无 坏点 缺点 电脑 性能 电脑 毛病 开机 慢 秒左右 开机 居然 还 死机 接口 屏幕 反光 大 些 用料 差些 看 单薄 电源线 插头 糟点 声音 干巴 刺耳 音箱 只装 高音 中 低音 喇叭 机器 外接 音箱 口 一分钱 一分货 不好 再 挑剔,2
2816,做工 只能 说 一般般 画质 电视 对比 看着 还行 系统 流畅 功能 人性化 安装 软件 都 很 遥控 语音 功能 很 实用 开机 广告,2
2817,才 买 天 降 元 还 保价 坑人,2
